TRIPID,alt,CAD_TotalTC,C2PT_HwyT,HHSIZE,W2PT_TotalTT,Chosen_Mode,adul_veh,HwyDist,TOT_WWORKER,TOT_VEHS,C2PT_TotalTT,HwyCost,WalkT,TOT_BWORKER,emp_dens,veh_per,C2PT_TotalTC,CBDParkCost,C2PT_HwyC,TOT_SCHOOL,TOT_TERTIARY,C2PT_Fare,TOT_ADULTS,ivt,wt,act,tt,tc,av
1599,cap,1807.68,3.07,3,61.53,False,2,23.17,2,1,45.4,347.68,273.96,0,172645.38,0.333333333,395.05,1460,25.05,0,0,370,3,0.0,0.0,0.0,42.97,347.68,1
1599,cycle,1807.68,3.07,3,61.53,False,2,23.17,2,1,45.4,347.68,273.96,0,172645.38,0.333333333,395.05,1460,25.05,0,0,370,3,0.0,0.0,0.0,91.32,0.0,1
1599,kr,1807.68,3.07,3,61.53,False,2,23.17,2,1,45.4,347.68,273.96,0,172645.38,0.333333333,395.05,1460,25.05,0,0,370,3,37.63,2.06,2.64,45.4,67.38,1
1599,pr,1807.68,3.07,3,61.53,False,2,23.17,2,1,45.4,347.68,273.96,0,172645.38,0.333333333,395.05,1460,25.05,0,0,370,3,37.63,2.06,2.64,45.4,67.38,1
1599,w2pt,1807.68,3.07,3,61.53,True,2,23.17,2,1,45.4,347.68,273.96,0,172645.38,0.333333333,395.05,1460,25.05,0,0,370,3,37.63,2.06,21.84,61.53,370.0,1
1599,walk,1807.68,3.07,3,61.53,False,2,23.17,2,1,45.4,347.68,273.96,0,172645.38,0.333333333,395.05,1460,25.05,0,0,370,3,0.0,0.0,0.0,273.96,0.0,1
1600,cad,32.85,3.07,4,25.68,True,0,2.19,0,3,29.64,32.85,26.28,1,229.93,1.0,235.05,0,25.05,1,1,210,3,0.0,0.0,0.0,3.57,32.85,1
1600,cap,32.85,3.07,4,25.68,False,0,2.19,0,3,29.64,32.85,26.28,1,229.93,1.0,235.05,0,25.05,1,1,210,3,0.0,0.0,0.0,3.57,32.85,1
1600,cycle,32.85,3.07,4,25.68,False,0,2.19,0,3,29.64,32.85,26.28,1,229.93,1.0,235.05,0,25.05,1,1,210,3,0.0,0.0,0.0,8.76,0.0,1
1600,kr,32.85,3.07,4,25.68,False,0,2.19,0,3,29.64,32.85,26.28,1,229.93,1.0,235.05,0,25.05,1,1,210,3,2.68,7.94,15.95,29.64,51.62,1
1600,pr,32.85,3.07,4,25.68,False,0,2.19,0,3,29.64,32.85,26.28,1,229.93,1.0,235.05,0,25.05,1,1,210,3,2.68,7.94,15.95,29.64,51.62,1
1600,w2pt,32.85,3.07,4,25.68,False,0,2.19,0,3,29.64,32.85,26.28,1,229.93,1.0,235.05,0,25.05,1,1,210,3,0.0,0.0,25.68,25.68,210.0,0
1600,walk,32.85,3.07,4,25.68,False,0,2.19,0,3,29.64,32.85,26.28,1,229.93,1.0,235.05,0,25.05,1,1,210,3,0.0,0.0,0.0,26.28,0.0,1
1601,cad,433.48,3.07,2,97.39,True,0,28.89,2,2,81.26,433.48,344.16,0,1725.91,1.0,355.05,0,25.05,0,0,330,2,0.0,0.0,0.0,36.4,433.48,1
1601,cap,433.48,3.07,2,97.39,False,0,28.89,2,2,81.26,433.48,344.16,0,1725.91,1.0,355.05,0,25.05,0,0,330,2,0.0,0.0,0.0,36.4,433.48,1
1601,cycle,433.48,3.07,2,97.39,False,0,28.89,2,2,81.26,433.48,344.16,0,1725.91,1.0,355.05,0,25.05,0,0,330,2,0.0,0.0,0.0,114.72,0.0,1
1601,kr,433.48,3.07,2,97.39,False,0,28.89,2,2,81.26,433.48,344.16,0,1725.91,1.0,355.05,0,25.05,0,0,330,2,31.9,15.45,30.84,81.26,103.24,1
1601,pr,433.48,3.07,2,97.39,False,0,28.89,2,2,81.26,433.48,344.16,0,1725.91,1.0,355.05,0,25.05,0,0,330,2,31.9,15.45,30.84,81.26,103.24,1
1601,w2pt,433.48,3.07,2,97.39,False,0,28.89,2,2,81.26,433.48,344.16,0,1725.91,1.0,355.05,0,25.05,0,0,330,2,31.9,15.45,50.04,97.39,330.0,1
1601,walk,433.48,3.07,2,97.39,False,0,28.89,2,2,81.26,433.48,344.16,0,1725.91,1.0,355.05,0,25.05,0,0,330,2,0.0,0.0,0.0,344.16,0.0,1
1602,cad,1442.76,3.07,2,66.65,True,0,22.85,2,2,50.52,342.76,266.64,0,8880.52,1.0,395.05,1100,25.05,0,0,370,2,0.0,0.0,0.0,42.28,342.76,1
1602,cap,1442.76,3.07,2,66.65,False,0,22.85,2,2,50.52,342.76,266.64,0,8880.52,1.0,395.05,1100,25.05,0,0,370,2,0.0,0.0,0.0,42.28,342.76,1
1602,cycle,1442.76,3.07,2,66.65,False,0,22.85,2,2,50.52,342.76,266.64,0,8880.52,1.0,395.05,1100,25.05,0,0,370,2,0.0,0.0,0.0,88.88,0.0,1
1602,kr,1442.76,3.07,2,66.65,False,0,22.85,2,2,50.52,342.76,266.64,0,8880.52,1.0,395.05,1100,25.05,0,0,370,2,33.63,2.06,11.76,50.52,72.5,1
1602,pr,1442.76,3.07,2,66.65,False,0,22.85,2,2,50.52,342.76,266.64,0,8880.52,1.0,395.05,1100,25.05,0,0,370,2,33.63,2.06,11.76,50.52,72.5,1
1602,w2pt,1442.76,3.07,2,66.65,False,0,22.85,2,2,50.52,342.76,266.64,0,8880.52,1.0,395.05,1100,25.05,0,0,370,2,33.63,2.06,30.96,66.65,370.0,1
1602,walk,1442.76,3.07,2,66.65,False,0,22.85,2,2,50.52,342.76,266.64,0,8880.52,1.0,395.05,1100,25.05,0,0,370,2,0.0,0.0,0.0,266.64,0.0,1
1603,cad,277.93,8.52,2,85.76,True,0,18.52,2,2,54.41,277.93,222.0,0,217.2,1.0,363.96,0,73.96,0,0,290,2,0.0,0.0,0.0,25.24,277.93,1
1603,cap,277.93,8.52,2,85.76,False,0,18.52,2,2,54.41,277.93,222.0,0,217.2,1.0,363.96,0,73.96,0,0,290,2,0.0,0.0,0.0,25.24,277.93,1
1603,cycle,277.93,8.52,2,85.76,False,0,18.52,2,2,54.41,277.93,222.0,0,217.2,1.0,363.96,0,73.96,0,0,290,2,0.0,0.0,0.0,74.0,0.0,1
1603,kr,277.93,8.52,2,85.76,False,0,18.52,2,2,54.41,277.93,222.0,0,217.2,1.0,363.96,0,73.96,0,0,290,2,13.0,7.81,25.08,54.41,119.85,1
1603,pr,277.93,8.52,2,85.76,False,0,18.52,2,2,54.41,277.93,222.0,0,217.2,1.0,363.96,0,73.96,0,0,290,2,13.0,7.81,25.08,54.41,119.85,1
1603,w2pt,277.93,8.52,2,85.76,False,0,18.52,2,2,54.41,277.93,222.0,0,217.2,1.0,363.96,0,73.96,0,0,290,2,27.78,28.68,29.3,85.76,290.0,1
1603,walk,277.93,8.52,2,85.76,False,0,18.52,2,2,54.41,277.93,222.0,0,217.2,1.0,363.96,0,73.96,0,0,290,2,0.0,0.0,0.0,222.0,0.0,1
1604,cad,327.73,8.52,2,91.78,True,0,21.84,2,2,63.12,327.73,261.84,0,528.03,1.0,363.96,0,73.96,0,0,290,2,0.0,0.0,0.0,30.92,327.73,1
1604,cap,327.73,8.52,2,91.78,False,0,21.84,2,2,63.12,327.73,261.84,0,528.03,1.0,363.96,0,73.96,0,0,290,2,0.0,0.0,0.0,30.92,327.73,1
1604,cycle,327.73,8.52,2,91.78,False,0,21.84,2,2,63.12,327.73,261.84,0,528.03,1.0,363.96,0,73.96,0,0,290,2,0.0,0.0,0.0,87.28,0.0,1
1604,kr,327.73,8.52,2,91.78,False,0,21.84,2,2,63.12,327.73,261.84,0,528.03,1.0,363.96,0,73.96,0,0,290,2,17.19,7.81,29.6,63.12,128.56,1
1604,pr,327.73,8.52,2,91.78,False,0,21.84,2,2,63.12,327.73,261.84,0,528.03,1.0,363.96,0,73.96,0,0,290,2,17.19,7.81,29.6,63.12,128.56,1
1604,w2pt,327.73,8.52,2,91.78,False,0,21.84,2,2,63.12,327.73,261.84,0,528.03,1.0,363.96,0,73.96,0,0,290,2,39.03,28.97,23.78,91.78,290.0,1
1604,walk,327.73,8.52,2,91.78,False,0,21.84,2,2,63.12,327.73,261.84,0,528.03,1.0,363.96,0,73.96,0,0,290,2,0.0,0.0,0.0,261.84,0.0,1
1605,cad,180.67,16.74,3,73.98,True,1,12.04,1,2,29.34,180.67,144.12,1,132.05,0.666666667,401.32,0,191.32,0,0,210,3,0.0,0.0,0.0,16.28,180.67,1
1605,cap,180.67,16.74,3,73.98,False,1,12.04,1,2,29.34,180.67,144.12,1,132.05,0.666666667,401.32,0,191.32,0,0,210,3,0.0,0.0,0.0,16.28,180.67,1
1605,cycle,180.67,16.74,3,73.98,False,1,12.04,1,2,29.34,180.67,144.12,1,132.05,0.666666667,401.32,0,191.32,0,0,210,3,0.0,0.0,0.0,48.04,0.0,1
1605,kr,180.67,16.74,3,73.98,False,1,12.04,1,2,29.34,180.67,144.12,1,132.05,0.666666667,401.32,0,191.32,0,0,210,3,0.0,0.0,12.6,29.34,203.92,0
1605,pr,180.67,16.74,3,73.98,False,1,12.04,1,2,29.34,180.67,144.12,1,132.05,0.666666667,401.32,0,191.32,0,0,210,3,0.0,0.0,12.6,29.34,203.92,0
1605,w2pt,180.67,16.74,3,73.98,False,1,12.04,1,2,29.34,180.67,144.12,1,132.05,0.666666667,401.32,0,191.32,0,0,210,3,18.7,29.18,26.1,73.98,290.0,1
1605,walk,180.67,16.74,3,73.98,False,1,12.04,1,2,29.34,180.67,144.12,1,132.05,0.666666667,401.32,0,191.32,0,0,210,3,0.0,0.0,0.0,144.12,0.0,1
1606,cad,68.68,8.52,3,54.6,True,-1,4.57,1,4,35.64,68.68,54.6,2,238.99,1.333333333,323.96,0,73.96,0,0,250,3,0.0,0.0,0.0,7.69,68.68,1
1606,cap,68.68,8.52,3,54.6,False,-1,4.57,1,4,35.64,68.68,54.6,2,238.99,1.333333333,323.96,0,73.96,0,0,250,3,0.0,0.0,0.0,7.69,68.68,1
1606,cycle,68.68,8.52,3,54.6,False,-1,4.57,1,4,35.64,68.68,54.6,2,238.99,1.333333333,323.96,0,73.96,0,0,250,3,0.0,0.0,0.0,18.2,0.0,1
1606,kr,68.68,8.52,3,54.6,False,-1,4.57,1,4,35.64,68.68,54.6,2,238.99,1.333333333,323.96,0,73.96,0,0,250,3,0.0,0.0,27.12,35.64,101.08,0
1606,pr,68.68,8.52,3,54.6,False,-1,4.57,1,4,35.64,68.68,54.6,2,238.99,1.333333333,323.96,0,73.96,0,0,250,3,0.0,0.0,27.12,35.64,101.08,0
1606,w2pt,68.68,8.52,3,54.6,False,-1,4.57,1,4,35.64,68.68,54.6,2,238.99,1.333333333,323.96,0,73.96,0,0,250,3,0.0,0.0,54.6,54.6,250.0,0
1606,walk,68.68,8.52,3,54.6,False,-1,4.57,1,4,35.64,68.68,54.6,2,238.99,1.333333333,323.96,0,73.96,0,0,250,3,0.0,0.0,0.0,54.6,0.0,1
1607,cad,87.45,11.06,2,69.96,False,1,5.83,1,1,100.31,87.45,69.96,1,23.6,0.5,391.8,0,101.8,0,0,290,2,0.0,0.0,0.0,8.17,87.45,1
1607,cap,87.45,11.06,2,69.96,True,1,5.83,1,1,100.31,87.45,69.96,1,23.6,0.5,391.8,0,101.8,0,0,290,2,0.0,0.0,0.0,8.17,87.45,1
1607,cycle,87.45,11.06,2,69.96,False,1,5.83,1,1,100.31,87.45,69.96,1,23.6,0.5,391.8,0,101.8,0,0,290,2,0.0,0.0,0.0,23.32,0.0,1
1607,kr,87.45,11.06,2,69.96,False,1,5.83,1,1,100.31,87.45,69.96,1,23.6,0.5,391.8,0,101.8,0,0,290,2,18.72,24.19,46.34,100.31,191.05,1
1607,pr,87.45,11.06,2,69.96,False,1,5.83,1,1,100.31,87.45,69.96,1,23.6,0.5,391.8,0,101.8,0,0,290,2,18.72,24.19,46.34,100.31,191.05,1
1607,w2pt,87.45,11.06,2,69.96,False,1,5.83,1,1,100.31,87.45,69.96,1,23.6,0.5,391.8,0,101.8,0,0,290,2,0.0,0.0,69.96,69.96,210.0,0
1607,walk,87.45,11.06,2,69.96,False,1,5.83,1,1,100.31,87.45,69.96,1,23.6,0.5,391.8,0,101.8,0,0,290,2,0.0,0.0,0.0,69.96,0.0,1
1608,cad,607.33,8.52,4,132.94,True,0,40.48,2,4,104.73,607.33,557.64,2,569.95,1.0,443.96,0,73.96,0,0,370,4,0.0,0.0,0.0,57.89,607.33,1
1608,cap,607.33,8.52,4,132.94,False,0,40.48,2,4,104.73,607.33,557.64,2,569.95,1.0,443.96,0,73.96,0,0,370,4,0.0,0.0,0.0,57.89,607.33,1
1608,cycle,607.33,8.52,4,132.94,False,0,40.48,2,4,104.73,607.33,557.64,2,569.95,1.0,443.96,0,73.96,0,0,370,4,0.0,0.0,0.0,185.88,0.0,0
1608,kr,607.33,8.52,4,132.94,False,0,40.48,2,4,104.73,607.33,557.64,2,569.95,1.0,443.96,0,73.96,0,0,370,4,66.69,9.25,20.27,104.73,170.17,1
1608,pr,607.33,8.52,4,132.94,False,0,40.48,2,4,104.73,607.33,557.64,2,569.95,1.0,443.96,0,73.96,0,0,370,4,66.69,9.25,20.27,104.73,170.17,1
1608,w2pt,607.33,8.52,4,132.94,False,0,40.48,2,4,104.73,607.33,557.64,2,569.95,1.0,443.96,0,73.96,0,0,370,4,73.28,24.05,35.61,132.94,330.0,1
1608,walk,607.33,8.52,4,132.94,False,0,40.48,2,4,104.73,607.33,557.64,2,569.95,1.0,443.96,0,73.96,0,0,370,4,0.0,0.0,0.0,557.64,0.0,0
1609,cad,1867.48,8.52,4,76.69,False,1,27.16,2,3,48.23,407.48,326.52,1,172645.38,0.75,443.96,1460,73.96,0,1,370,4,0.0,0.0,0.0,39.76,407.48,1
1609,cap,1867.48,8.52,4,76.69,False,1,27.16,2,3,48.23,407.48,326.52,1,172645.38,0.75,443.96,1460,73.96,0,1,370,4,0.0,0.0,0.0,39.76,407.48,1
1609,cycle,1867.48,8.52,4,76.69,False,1,27.16,2,3,48.23,407.48,326.52,1,172645.38,0.75,443.96,1460,73.96,0,1,370,4,0.0,0.0,0.0,108.84,0.0,1
1609,kr,1867.48,8.52,4,76.69,True,1,27.16,2,3,48.23,407.48,326.52,1,172645.38,0.75,443.96,1460,73.96,0,1,370,4,34.01,3.54,2.16,48.23,113.67,1
1609,pr,1867.48,8.52,4,76.69,False,1,27.16,2,3,48.23,407.48,326.52,1,172645.38,0.75,443.96,1460,73.96,0,1,370,4,34.01,3.54,2.16,48.23,113.67,1
1609,w2pt,1867.48,8.52,4,76.69,False,1,27.16,2,3,48.23,407.48,326.52,1,172645.38,0.75,443.96,1460,73.96,0,1,370,4,40.47,18.58,17.64,76.69,420.0,1
1609,walk,1867.48,8.52,4,76.69,False,1,27.16,2,3,48.23,407.48,326.52,1,172645.38,0.75,443.96,1460,73.96,0,1,370,4,0.0,0.0,0.0,326.52,0.0,1
1610,cad,442.08,8.52,4,98.23,True,0,29.47,2,2,69.77,442.08,351.6,0,2755.13,1.0,443.96,0,73.96,2,0,370,2,0.0,0.0,0.0,42.77,442.08,1
1610,cap,442.08,8.52,4,98.23,False,0,29.47,2,2,69.77,442.08,351.6,0,2755.13,1.0,443.96,0,73.96,2,0,370,2,0.0,0.0,0.0,42.77,442.08,1
1610,cycle,442.08,8.52,4,98.23,False,0,29.47,2,2,69.77,442.08,351.6,0,2755.13,1.0,443.96,0,73.96,2,0,370,2,0.0,0.0,0.0,117.2,0.0,1
1610,kr,442.08,8.52,4,98.23,False,0,29.47,2,2,69.77,442.08,351.6,0,2755.13,1.0,443.96,0,73.96,2,0,370,2,49.87,8.26,3.12,69.77,135.21,1
1610,pr,442.08,8.52,4,98.23,False,0,29.47,2,2,69.77,442.08,351.6,0,2755.13,1.0,443.96,0,73.96,2,0,370,2,49.87,8.26,3.12,69.77,135.21,1
1610,w2pt,442.08,8.52,4,98.23,False,0,29.47,2,2,69.77,442.08,351.6,0,2755.13,1.0,443.96,0,73.96,2,0,370,2,56.33,23.3,18.6,98.23,370.0,1
1610,walk,442.08,8.52,4,98.23,False,0,29.47,2,2,69.77,442.08,351.6,0,2755.13,1.0,443.96,0,73.96,2,0,370,2,0.0,0.0,0.0,351.6,0.0,1
1611,cad,82.5,11.06,4,66.0,True,0,5.5,2,2,52.93,82.5,66.0,0,893.2,1.0,351.8,0,101.8,2,0,250,2,0.0,0.0,0.0,9.16,82.5,1
1611,cap,82.5,11.06,4,66.0,False,0,5.5,2,2,52.93,82.5,66.0,0,893.2,1.0,351.8,0,101.8,2,0,250,2,0.0,0.0,0.0,9.16,82.5,1
1611,cycle,82.5,11.06,4,66.0,False,0,5.5,2,2,52.93,82.5,66.0,0,893.2,1.0,351.8,0,101.8,2,0,250,2,0.0,0.0,0.0,22.0,0.0,1
1611,kr,82.5,11.06,4,66.0,False,0,5.5,2,2,52.93,82.5,66.0,0,893.2,1.0,351.8,0,101.8,2,0,250,2,5.24,9.62,27.01,52.93,143.67,1
1611,pr,82.5,11.06,4,66.0,False,0,5.5,2,2,52.93,82.5,66.0,0,893.2,1.0,351.8,0,101.8,2,0,250,2,5.24,9.62,27.01,52.93,143.67,1
1611,w2pt,82.5,11.06,4,66.0,False,0,5.5,2,2,52.93,82.5,66.0,0,893.2,1.0,351.8,0,101.8,2,0,250,2,0.0,0.0,66.0,66.0,250.0,0
1611,walk,82.5,11.06,4,66.0,False,0,5.5,2,2,52.93,82.5,66.0,0,893.2,1.0,351.8,0,101.8,2,0,250,2,0.0,0.0,0.0,66.0,0.0,1
1612,cad,173.45,8.52,2,73.3,True,0,11.56,2,2,44.82,173.45,138.48,0,1608.13,1.0,323.96,0,73.96,0,0,250,2,0.0,0.0,0.0,15.65,173.45,1
1612,cap,173.45,8.52,2,73.3,False,0,11.56,2,2,44.82,173.45,138.48,0,1608.13,1.0,323.96,0,73.96,0,0,250,2,0.0,0.0,0.0,15.65,173.45,1
1612,cycle,173.45,8.52,2,73.3,False,0,11.56,2,2,44.82,173.45,138.48,0,1608.13,1.0,323.96,0,73.96,0,0,250,2,0.0,0.0,0.0,46.16,0.0,1
1612,kr,173.45,8.52,2,73.3,False,0,11.56,2,2,44.82,173.45,138.48,0,1608.13,1.0,323.96,0,73.96,0,0,250,2,8.6,2.62,25.08,44.82,110.26,1
1612,pr,173.45,8.52,2,73.3,False,0,11.56,2,2,44.82,173.45,138.48,0,1608.13,1.0,323.96,0,73.96,0,0,250,2,8.6,2.62,25.08,44.82,110.26,1
1612,w2pt,173.45,8.52,2,73.3,False,0,11.56,2,2,44.82,173.45,138.48,0,1608.13,1.0,323.96,0,73.96,0,0,250,2,15.21,17.23,40.86,73.3,290.0,1
1612,walk,173.45,8.52,2,73.3,False,0,11.56,2,2,44.82,173.45,138.48,0,1608.13,1.0,323.96,0,73.96,0,0,250,2,0.0,0.0,0.0,138.48,0.0,1
1613,cad,118.89,11.06,2,54.95,True,0,7.92,1,2,27.38,118.89,94.8,0,326.18,1.0,351.8,0,101.8,1,0,250,2,0.0,0.0,0.0,12.8,118.89,1
1613,cap,118.89,11.06,2,54.95,False,0,7.92,1,2,27.38,118.89,94.8,0,326.18,1.0,351.8,0,101.8,1,0,250,2,0.0,0.0,0.0,12.8,118.89,1
1613,cycle,118.89,11.06,2,54.95,False,0,7.92,1,2,27.38,118.89,94.8,0,326.18,1.0,351.8,0,101.8,1,0,250,2,0.0,0.0,0.0,31.6,0.0,1
1613,kr,118.89,11.06,2,54.95,False,0,7.92,1,2,27.38,118.89,94.8,0,326.18,1.0,351.8,0,101.8,1,0,250,2,0.0,0.0,16.32,27.38,118.12,0
1613,pr,118.89,11.06,2,54.95,False,0,7.92,1,2,27.38,118.89,94.8,0,326.18,1.0,351.8,0,101.8,1,0,250,2,0.0,0.0,16.32,27.38,118.12,0
1613,w2pt,118.89,11.06,2,54.95,False,0,7.92,1,2,27.38,118.89,94.8,0,326.18,1.0,351.8,0,101.8,1,0,250,2,11.11,14.56,29.28,54.95,290.0,1
1613,walk,118.89,11.06,2,54.95,False,0,7.92,1,2,27.38,118.89,94.8,0,326.18,1.0,351.8,0,101.8,1,0,250,2,0.0,0.0,0.0,94.8,0.0,1
1614,cad,1867.48,8.52,2,76.69,False,0,27.16,2,2,48.23,407.48,326.52,0,172645.38,1.0,443.96,1460,73.96,0,0,370,2,0.0,0.0,0.0,39.76,407.48,1
1614,cap,1867.48,8.52,2,76.69,False,0,27.16,2,2,48.23,407.48,326.52,0,172645.38,1.0,443.96,1460,73.96,0,0,370,2,0.0,0.0,0.0,39.76,407.48,1
1614,cycle,1867.48,8.52,2,76.69,False,0,27.16,2,2,48.23,407.48,326.52,0,172645.38,1.0,443.96,1460,73.96,0,0,370,2,0.0,0.0,0.0,108.84,0.0,1
1614,kr,1867.48,8.52,2,76.69,True,0,27.16,2,2,48.23,407.48,326.52,0,172645.38,1.0,443.96,1460,73.96,0,0,370,2,34.01,3.54,2.16,48.23,113.67,1
1614,pr,1867.48,8.52,2,76.69,False,0,27.16,2,2,48.23,407.48,326.52,0,172645.38,1.0,443.96,1460,73.96,0,0,370,2,34.01,3.54,2.16,48.23,113.67,1
1614,w2pt,1867.48,8.52,2,76.69,False,0,27.16,2,2,48.23,407.48,326.52,0,172645.38,1.0,443.96,1460,73.96,0,0,370,2,40.47,18.58,17.64,76.69,420.0,1
1614,walk,1867.48,8.52,2,76.69,False,0,27.16,2,2,48.23,407.48,326.52,0,172645.38,1.0,443.96,1460,73.96,0,0,370,2,0.0,0.0,0.0,326.52,0.0,1
1615,cad,180.67,16.74,4,73.98,True,-1,12.04,1,5,29.34,180.67,144.12,3,132.05,1.25,401.32,0,191.32,0,0,210,4,0.0,0.0,0.0,16.28,180.67,1
1615,cap,180.67,16.74,4,73.98,False,-1,12.04,1,5,29.34,180.67,144.12,3,132.05,1.25,401.32,0,191.32,0,0,210,4,0.0,0.0,0.0,16.28,180.67,1
1615,cycle,180.67,16.74,4,73.98,False,-1,12.04,1,5,29.34,180.67,144.12,3,132.05,1.25,401.32,0,191.32,0,0,210,4,0.0,0.0,0.0,48.04,0.0,1
1615,kr,180.67,16.74,4,73.98,False,-1,12.04,1,5,29.34,180.67,144.12,3,132.05,1.25,401.32,0,191.32,0,0,210,4,0.0,0.0,12.6,29.34,203.92,0
1615,pr,180.67,16.74,4,73.98,False,-1,12.04,1,5,29.34,180.67,144.12,3,132.05,1.25,401.32,0,191.32,0,0,210,4,0.0,0.0,12.6,29.34,203.92,0
1615,w2pt,180.67,16.74,4,73.98,False,-1,12.04,1,5,29.34,180.67,144.12,3,132.05,1.25,401.32,0,191.32,0,0,210,4,18.7,29.18,26.1,73.98,290.0,1
1615,walk,180.67,16.74,4,73.98,False,-1,12.04,1,5,29.34,180.67,144.12,3,132.05,1.25,401.32,0,191.32,0,0,210,4,0.0,0.0,0.0,144.12,0.0,1
1616,cad,146.08,8.52,5,97.44,True,0,9.73,1,4,56.13,146.08,116.52,1,66.84,1.0,323.96,0,73.96,1,1,250,4,0.0,0.0,0.0,16.02,146.08,1
1616,cap,146.08,8.52,5,97.44,False,0,9.73,1,4,56.13,146.08,116.52,1,66.84,1.0,323.96,0,73.96,1,1,250,4,0.0,0.0,0.0,16.02,146.08,1
1616,cycle,146.08,8.52,5,97.44,False,0,9.73,1,4,56.13,146.08,116.52,1,66.84,1.0,323.96,0,73.96,1,1,250,4,0.0,0.0,0.0,38.84,0.0,1
1616,kr,146.08,8.52,5,97.44,False,0,9.73,1,4,56.13,146.08,116.52,1,66.84,1.0,323.96,0,73.96,1,1,250,4,13.59,26.78,7.24,56.13,121.57,1
1616,pr,146.08,8.52,5,97.44,False,0,9.73,1,4,56.13,146.08,116.52,1,66.84,1.0,323.96,0,73.96,1,1,250,4,13.59,26.78,7.24,56.13,121.57,1
1616,w2pt,146.08,8.52,5,97.44,False,0,9.73,1,4,56.13,146.08,116.52,1,66.84,1.0,323.96,0,73.96,1,1,250,4,12.9,26.78,57.76,97.44,250.0,1
1616,walk,146.08,8.52,5,97.44,False,0,9.73,1,4,56.13,146.08,116.52,1,66.84,1.0,323.96,0,73.96,1,1,250,4,0.0,0.0,0.0,116.52,0.0,1
1617,cad,349.58,8.52,5,81.27,True,1,23.3,2,2,52.44,349.58,279.48,0,619.5,0.666666667,403.96,0,73.96,1,0,330,3,0.0,0.0,0.0,30.17,349.58,1
1617,cap,349.58,8.52,5,81.27,False,1,23.3,2,2,52.44,349.58,279.48,0,619.5,0.666666667,403.96,0,73.96,1,0,330,3,0.0,0.0,0.0,30.17,349.58,1
1617,cycle,349.58,8.52,5,81.27,False,1,23.3,2,2,52.44,349.58,279.48,0,619.5,0.666666667,403.96,0,73.96,1,0,330,3,0.0,0.0,0.0,93.16,0.0,1
1617,kr,349.58,8.52,5,81.27,False,1,23.3,2,2,52.44,349.58,279.48,0,619.5,0.666666667,403.96,0,73.96,1,0,330,3,25.03,3.17,15.72,52.44,117.88,1
1617,pr,349.58,8.52,5,81.27,False,1,23.3,2,2,52.44,349.58,279.48,0,619.5,0.666666667,403.96,0,73.96,1,0,330,3,25.03,3.17,15.72,52.44,117.88,1
1617,w2pt,349.58,8.52,5,81.27,False,1,23.3,2,2,52.44,349.58,279.48,0,619.5,0.666666667,403.96,0,73.96,1,0,330,3,31.49,18.58,31.2,81.27,370.0,1
1617,walk,349.58,8.52,5,81.27,False,1,23.3,2,2,52.44,349.58,279.48,0,619.5,0.666666667,403.96,0,73.96,1,0,330,3,0.0,0.0,0.0,279.48,0.0,1
1618,cad,333.43,8.52,2,94.53,True,-1,22.22,1,3,57.93,333.43,317.88,0,221.91,1.5,363.96,0,73.96,0,0,290,2,0.0,0.0,0.0,31.83,333.43,1
1618,cap,333.43,8.52,2,94.53,False,-1,22.22,1,3,57.93,333.43,317.88,0,221.91,1.5,363.96,0,73.96,0,0,290,2,0.0,0.0,0.0,31.83,333.43,1
1618,cycle,333.43,8.52,2,94.53,False,-1,22.22,1,3,57.93,333.43,317.88,0,221.91,1.5,363.96,0,73.96,0,0,290,2,0.0,0.0,0.0,105.96,0.0,1
1618,kr,333.43,8.52,2,94.53,False,-1,22.22,1,3,57.93,333.43,317.88,0,221.91,1.5,363.96,0,73.96,0,0,290,2,17.0,7.81,24.6,57.93,123.37,1
1618,pr,333.43,8.52,2,94.53,False,-1,22.22,1,3,57.93,333.43,317.88,0,221.91,1.5,363.96,0,73.96,0,0,290,2,17.0,7.81,24.6,57.93,123.37,1
1618,w2pt,333.43,8.52,2,94.53,False,-1,22.22,1,3,57.93,333.43,317.88,0,221.91,1.5,363.96,0,73.96,0,0,290,2,25.4,21.97,47.16,94.53,290.0,1
1618,walk,333.43,8.52,2,94.53,False,-1,22.22,1,3,57.93,333.43,317.88,0,221.91,1.5,363.96,0,73.96,0,0,290,2,0.0,0.0,0.0,317.88,0.0,1
1619,cad,246.58,8.52,2,87.57,True,-1,16.43,1,3,50.97,246.58,196.92,0,108.86,1.5,363.96,0,73.96,0,0,290,2,0.0,0.0,0.0,21.96,246.58,1
1619,cap,246.58,8.52,2,87.57,False,-1,16.43,1,3,50.97,246.58,196.92,0,108.86,1.5,363.96,0,73.96,0,0,290,2,0.0,0.0,0.0,21.96,246.58,1
1619,cycle,246.58,8.52,2,87.57,False,-1,16.43,1,3,50.97,246.58,196.92,0,108.86,1.5,363.96,0,73.96,0,0,290,2,0.0,0.0,0.0,65.64,0.0,1
1619,kr,246.58,8.52,2,87.57,False,-1,16.43,1,3,50.97,246.58,196.92,0,108.86,1.5,363.96,0,73.96,0,0,290,2,11.0,7.81,23.64,50.97,116.41,1
1619,pr,246.58,8.52,2,87.57,False,-1,16.43,1,3,50.97,246.58,196.92,0,108.86,1.5,363.96,0,73.96,0,0,290,2,11.0,7.81,23.64,50.97,116.41,1
